stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5918,,Day Hallow/ NY 26,The stop is located on telephone before the entrance to Weis,42.1108839093283,-76.0717602821458,,,,,,
6000,,BU Union,The stop is located at the Universisty Union Bus Lane Vestal,42.087051,-75.967056,,,,,,
6001,,BU Mohawk Bldg,The stop is located on East Dr by the BU Mohawk Hall Vestal.  There is a bus shelter here.,42.086918,-75.965965,,,,,,
6002,,BU School of Management,The stop is located at the bus lane off East Dr at the BU Union Vestal,42.088721,-75.973194,,,,,,
6003,,BU/Power Plant,The stop is located on a sign post near Lot I across from the Tennis Courts at Binghamton University.,42.091752,-75.974413,,,,,,
6004,,BU/Tennis Courts,The stop is located near the BU Event Center/Tennis Courts in Vestal. There is a bus shelter here.,42.090981,-75.973381,,,,,,
6010,,BU/Digman,BU Stop for 57,42.08728,-75.965178,,,,,,
6011,,BU/Admission,BU Stop for 16 and 17,42.087045,-75.96626,,,,,,
8001,,Achieve,This is a flag stop near Achieve Binghamton,42.129569,-75.911695,,,,,,
8098,,Carroll/Hawley,This is a flag stop located at Carroll and Hawley,42.098173,-75.907222,,,,,,
8099,,Hawley/Myrtle,This is a flag stop located at Hawley and Myrtle,42.097706,-75.908633,,,,,,
8802,,BC Junction 8X,The stop is located at the Greater Binghamton Transportation Center BC Junction Bay 6 Dock A,42.101815,-75.910595,,,,bcj,,
95101,,Frito Lay,This is a flag stop area.,42.096852,-75.837349,,,,,,
95102,,Felchar Bldg 3,This is a flag stop area.,42.094688,-75.835223,,,,,,
95103,,Pilot,This is a flag stop area.,42.101991,-75.83611,,,,,,
95104,,Felchar Mfg 1&2,This is a flag stop area.,42.10493,-75.816046,,,,,,
95105,,TCMF,This is a flag stop area.,42.10282,-75.830586,,,,,,
95106,,FedEx,This is a flag stop area.,42.101115,-75.826415,,,,,,
95107,,Harris Assembly,This is a flag stop area.,42.09576,-75.824218,,,,,,
95108,,Southern Tier Plastics,This is a flag stop area.,42.099055,-75.83162,,,,,,
95109,,American Pipe and Plastics,This is a flag stop area.,42.087078,-75.820407,,,,,,
95110,,Willow Run,This is a flag stop area.,42.08508,-75.820273,,,,,,
95112,,American Pipe,This is a flag stop area.,42.08714,-75.820277,,,,,,
95113,,Del Motel,This is a flag stop area.,42.104718,-75.855379,,,,,,
95114,,Rocket Plaza,This is a flag stop area.,42.104507,-75.855413,,,,,,
95301,,Conklin/Chambers,This is a flag stop area.,42.100649,-75.874192,,,,,,
95302,,Conklin/Eureka Tent,This is a flag stop area.,42.1003758,-75.8621272,,,,,,
95303,,Conklin/Hobart Stone,This is a flag stop area.,42.0978085,-75.8493197,,,,,,
95304,,Conklin/Colesville Rd Ext,This is a flag stop area.,42.0945444,-75.8405006,,,,,,
95305,,Conklin/Terrace,This is a flag stop area.,42.0903487,-75.8336985,,,,,,
95306,,Conklin/Shaw,This is a flag stop area.,42.0798264,-75.8249062,,,,,,
95307,,Conklin/Susquehanna,This is a flag stop area.,42.076313,-75.821091,,,,,,
95308,,Powers Rd,This is a flag stop area.,42.064484,-75.813839,,,,,,
95309,,Broome Corporate Park,This is a flag stop area.,42.063261,-75.81648,,,,,,
95310,,Broome Corporate Park,This is a flag stop area.,42.061556,-75.817255,,,,,,
95310.1,,Broome Corporate Park,This is a flag stop area.,42.060006,-75.817905,,,,,,
95311,,Broome Corporate Park,This is a flag stop area.,42.056664,-75.816921,,,,,,
95311.1,,Broome Corporate Park,This is a flag stop area.,42.055235,-75.81636,,,,,,
95312,,Broome Corporate Park,This is a flag stop area.,42.052711,-75.815886,,,,,,
95312.1,,Broome Corporate Park,This is a flag stop area.,42.048886,-75.81663,,,,,,
95312.2,,Broome Corporate Park,This is a flag stop area.,42.045778,-75.815965,,,,,,
95313,,Broome Corp Park,This is a flag stop area.,42.041166,-75.813323,,,,,,
95314,,Universal Instruments,This is a flag stop area.,42.03772,-75.812482,,,,,,
95314.1,,Corporate Dr/Conklin,This is a flag stop area.,42.035993,-75.808359,,,,,,
95314.2,,Conklin/Millburn,This is a flag stop area.,42.038639,-75.807142,,,,,,
95314.3,,Dick's Warehouse,This is a flag stop area.,42.040886,-75.80999,,,,,,
95315,,Conklin/Walter,This is a flag stop area.,42.050263,-75.80634,,,,,,
95316,,Donnelly Elementary School,This is a flag stop area.,42.061584,-75.808975,,,,,,
95317,,Conklin/Fairlane,This is a flag stop area.,42.0702262,-75.8141184,,,,,,
95318,,Conklin/Eva,This is a flag stop area.,42.0771388,-75.8214998,,,,,,
95319,,Conklin/Shaw,This is a flag stop area.,42.0799658,-75.824697,,,,,,
95320,,Conklin/Terrace,This is a flag stop area.,42.090293,-75.8331621,,,,,,
95321,,Conklin/Colesville Rd Ext,This is a flag stop area.,42.0947196,-75.8400607,,,,,,
95322,,Conklin/Hobart Stone,This is a flag stop area.,42.0981269,-75.8492661,,,,,,
95323,,Conklin/Eureka Tent,This is a flag stop area.,42.1006026,-75.861969,,,,,,
95565,,Taft/Smith,This is a flag stops located near Taft/Smith (on request only),42.117149,-76.038849,,,,,,
95567,,Newell/Taft,This is a flag stops located near Newell/Taft (on request only),42.118736,-76.039421,,,,,,
95569,,Newell/Woodrow,This is a flag stops located near Newell/Woodrow (on request only),42.117493,-76.043915,,,,,,
95571,,Newell/Pine,This is a flag stops located near Newell/Pine (on request only),42.11544,-76.045509,,,,,,
95591,,434 E/Airborne,This flag stop is located  before Brady Ln in front of the former Lourdes Medical Bldg,42.089847,-76.039449,,,,,,
95799,,Vestal Pkwy/Roberts Eye Care,This is a flag stop area.,42.0969043,-75.9899834,,,,,,
95907,,North/Nanticoke,This is a flag stop on North St near the Cider Mill,42.098019,-76.065063,,,,,,
95907.1,,Nanticoke/North,This is a flag stop on North St near the Cider Mill,42.09825,-76.065636,,,,,,
95909,,North/Madison,This is a flag stop that is located before the insection and across from CVS,42.104443,-76.049843,,,,,,
95911,,Cornell/Jenkins,This is a flag stop located near Absolute Nursing Endicott,42.112663,-76.055939,,,,,,
95920,,Glendale/Jane Lacey,This is a flag stop near Summit Chase Apts heading south,42.102264,-76.084503,,,,,,
95921,,Glendale/Jane Lacey,This is a flag stop near Summit Chase Apts heading north,42.101997430431,-76.0846328222698,,,,,,
1554a,,Baldwin/Pleasant,The stop is located after the intersection with Pleasant St in Johnson City.,42.111159,-75.957576,,,,,,
1554b,,BU Pharmacy School,The stop is located near the BU Pharmacy School,42.113027,-75.956554,,,,,,
1554c,,Willow/Grand,The stop is located at the corner before Grand Ave- Johnson City,42.111044,-75.954596,,,,,,
bcj,,BC Junction,BC Junction Bus Station,42.1015658403894,-75.9107351607132,,,1,,,
